N,P,K,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature,Humidity,Rainfall,Sunlight_Hours,Wind_Speed,Altitude,Fertilizer_Used,Recommended_Crop
103,85,106,4.98,44.95,0.72,2.39,34.02,52.61,2407.64,4.39,4.63,695,301.47,Rice
80,63,22,6.59,25.41,0.6,2.63,15.76,58.99,2064.99,4.77,12.59,1607,325.3,Wheat
144,37,100,7.4,43.46,1.45,1.45,31.06,77.34,2177.49,10.77,19.98,893,327.41,Rice
90,88,115,7.04,39.05,1.43,0.75,36.11,30.89,2136.27,10.84,11.78,1636,60.03,Rice
89,28,21,6.29,31.95,1.04,0.48,13.53,85.53,1683.76,9.11,12.49,1176,106.36,Wheat
158,85,75,4.57,54.86,1.37,0.51,23.17,54.43,291.44,4.37,8.4,2289,274.94,Cotton
127,57,83,4.74,44.6,1.18,2.41,35.52,67.87,1822.77,10.01,1.71,2282,261.21,Rice
40,11,94,4.98,28.03,0.65,1.21,21.12,88.84,1289.56,10.94,14.9,813,224.5,Barley
150,20,32,5.87,50.21,0.99,2.11,18.08,82.96,962.63,11.32,2.49,842,160.44,Barley
101,53,74,4.97,46.91,0.49,1.66,32.37,51.73,1572.35,10.42,14.66,2366,141.82,Rice
107,68,106,6.2,49.58,1.09,1.24,22.02,59.07,2574.71,7.59,16.85,949,77.12,Rice
130,68,61,5.21,42.05,0.26,0.46,31.19,76.2,1819.39,7.67,5.25,1418,225.9,Rice
29,47,70,7.62,28.97,1.28,1.07,13.79,74.61,2901.33,7.98,15.74,688,113.84,Wheat
31,34,35,7.99,27.43,0.96,2.54,26.61,72.29,1377.6,7.79,18.33,2196,316.88,Sugarcane
26,30,24,6.06,42.71,0.28,2.45,21.38,30.64,671.19,8.11,11.59,1330,117.22,Cotton
133,51,31,6.55,16.55,1.33,0.18,39.92,41.94,1081.04,4.65,9.12,1337,280.58,Sugarcane
45,45,98,8.31,51,1.34,0.51,27.74,43.3,605.07,10.52,11.48,1165,154.5,Millet
34,18,74,6.64,28.52,1.31,2.29,30.46,45.04,2117.66,4.02,16.3,2188,295.68,Rice
52,21,35,8.48,41.52,1.21,1.07,13.93,35.77,646.65,4.25,12.71,2337,271.62,Wheat
81,19,30,5.07,34.95,1.08,1.97,39.76,78.4,1651.1,4.21,11.72,96,56.98,Rice
66,68,114,7.95,35.97,0.72,1.73,11.54,50.48,2785.57,11.2,8.71,1936,244.94,Wheat
114,14,33,6.49,46.9,0.38,1.99,12.13,76.54,1414.81,11.96,1.49,327,218.31,Wheat
54,42,112,4.59,41.33,0.58,0.26,12.27,85.89,1327.62,6.38,3.79,345,296.59,Barley
95,78,25,8.39,22.52,0.65,2.8,36.12,48.78,768.77,5,10.73,68,119.95,Millet
142,89,41,8.36,13.71,0.67,0.16,31.86,57.23,2310.61,4.15,13.27,2068,268.94,Rice
102,72,25,6.03,52.01,0.94,0.12,39.19,35.25,1051.9,11.21,4.41,1041,315.95,Sugarcane
44,38,86,8.32,54.24,0.47,0.76,12,47.69,2973.13,6.86,13.9,953,284.84,Wheat
76,27,51,5.06,18.22,0.45,2.98,30.75,62.77,666.93,7.94,10.95,707,326.36,Millet
51,15,41,7.22,25.47,1.13,0.31,26,40.81,206.28,7,13.73,936,142,Millet
82,62,59,5.27,24.12,0.21,2.64,29.17,62.22,1710.37,11.26,11.02,1012,176.16,Rice
31,41,50,5.49,56.87,0.39,0.56,25.39,48.77,392.2,10.66,9.13,1930,167.63,Millet
82,51,117,7.62,20.24,0.77,0.42,30.26,89.4,1235.05,11.17,6.97,2027,151.58,Sugarcane
96,56,33,6.01,18.33,0.39,2.36,37.21,52.54,1464.61,7.44,4.16,1266,95.23,Wheat
111,40,22,4.53,19.09,1.45,2.56,27.62,32.34,895.31,5.73,2.64,1497,55.19,Barley
20,71,84,6.16,46.49,1.07,2.4,36.89,58.38,2938.75,8.82,17.27,2336,128.92,Rice
89,65,88,5.41,54.4,0.76,0.8,33.46,50.04,1165.52,5.69,11.32,607,347.9,Wheat
155,20,19,7.23,29.67,0.35,2.65,35.95,52.2,605.17,6.6,19.77,1480,138.21,Millet
152,35,51,5.28,16.8,0.7,0.31,29.78,52.23,304.49,11.56,17.03,113,291.16,Millet
105,36,50,7.87,39.29,1.05,1.09,25.56,82.87,1066.38,10.97,3.22,1918,94.76,Sugarcane
58,66,12,5.57,20.5,1.46,1.44,12.09,59.9,2498.98,7.5,17.55,2314,217.31,Potato
42,36,64,6.07,13.21,0.81,0.3,35.05,45.17,888.61,6.57,15.75,320,84.88,Wheat
87,68,25,5.69,54.31,1.1,1.78,17.26,77.55,1876.39,8.63,19.77,1537,249.68,Barley
23,71,53,7.08,53.54,0.45,1.72,11.1,56.61,2969.52,10.1,17.88,1179,83.42,Wheat
145,29,90,4.9,58.8,1.01,2.98,25.57,38.72,1162.05,5.55,7.79,1775,138.33,Sugarcane
40,12,98,6.41,33.7,0.51,1.9,28.98,89.91,1924.77,11.26,13.2,2005,89.48,Rice
124,25,39,5.84,24.7,0.46,1.25,29.85,31.64,1878.68,5.5,13.11,1625,157.1,Rice
85,53,108,8.04,48.49,0.86,2.39,30.09,72.55,1864.03,8.88,18.88,318,144.56,Rice
26,88,46,4.79,19.02,0.48,1.07,29.61,80.85,2869.49,8.4,4.29,1813,131.45,Rice
68,39,69,7.82,22.16,1.14,1.65,34.25,51.23,2400.6,6.63,9.38,633,94.58,Rice
35,49,86,5.17,22.78,1.42,0.26,33.08,39.44,224.7,8.49,12.04,1587,206.04,Millet
103,74,33,4.85,57.58,0.71,1.04,34.39,56.19,278.13,11.04,1.11,1997,110.44,Millet
106,38,111,5.31,46.49,0.62,1.63,23.81,58.95,312.11,6.64,3.78,756,300.59,Potato
117,39,35,4.91,16.68,0.43,2.14,11.88,89.98,1220.88,11.08,13.3,550,247.19,Sugarcane
94,41,67,6.58,14.64,0.71,0.39,29.19,31.17,1430.97,4.5,9.97,2033,306.77,Maize
53,19,18,8.45,52.14,0.93,2.41,16.31,69.35,2460.18,8.27,5.91,1645,308.2,Wheat
45,60,70,4.64,50.11,0.68,2.71,35.79,78.27,1981.62,6.34,4.6,442,150.29,Rice
85,17,28,6.34,43.55,1.01,0.92,31.65,67.07,2999.93,11.44,15.35,306,72.33,Rice
144,60,37,6.04,19.81,1.06,2.32,32.98,67.8,2423.31,4.38,10.44,1595,126.28,Rice
82,45,16,5.86,34.01,0.33,0.62,18.59,82.52,2645.77,4.15,6.48,1926,182.19,Millet
106,64,54,5.83,40.14,1.11,1.62,28.99,63.91,709.55,10.48,7.5,2199,332.58,Millet
60,44,95,8.08,56.61,1.37,2.41,25.84,82.9,1996,9.92,15.49,373,185.88,Rice
117,45,103,4.58,18.47,0.23,1.22,18.05,42.61,617.24,5.24,8.12,883,334.13,Cotton
143,65,72,7.6,35.77,0.92,0.18,34.37,60.97,2089.92,11.54,8.46,795,282.02,Rice
98,45,46,5.51,17.89,0.99,1.67,26.5,32.02,2467.04,10.99,10.8,382,191.2,Rice
29,70,25,6.03,32.19,1.12,2.55,15.72,78.21,1040.76,5.94,2.14,349,310.27,Wheat
34,71,109,6.18,20.01,0.7,0.41,19.16,76.64,668.2,9.48,14.69,945,321.15,Wheat
61,34,14,5.72,51.81,1.26,0.19,16.81,62.34,864.75,7.43,2.71,1339,180.5,Wheat
112,73,38,4.87,22.74,0.9,2.45,19.37,53.75,2470.63,8.49,17.84,1619,294.1,Sugarcane
36,69,61,4.96,30.86,0.73,0.87,15.65,52.21,1731.77,10.33,11.29,2464,310.06,Wheat
28,66,32,5.69,30.39,1.14,1.16,21.13,42.07,1702.1,9.05,18.89,405,179.13,Rice
133,79,15,7.79,53.31,1.41,0.35,30.82,55.67,1814.93,4.75,8.65,468,191.82,Rice
55,61,45,5.04,47.89,1.26,0.38,38.78,48.23,1578.47,8.85,19.68,1475,129.99,Rice
55,65,66,7.47,12.88,1.41,1.88,16.32,64.66,2617.51,5.48,12.59,111,185.54,Wheat
67,72,42,5.66,13.35,0.55,1.7,18.99,77.19,1620.85,7.57,3.34,839,196.62,Rice
70,77,58,8.03,37.56,0.35,0.95,10.06,71.65,1868.69,7.14,11.69,1488,243.11,Wheat
116,29,50,6.21,31.39,0.89,1.41,16.76,60.84,2943.43,4.67,1.99,1088,227.49,Wheat
138,63,89,5.19,23.78,0.26,1.23,22.55,86.92,1474.9,4.79,9.36,336,318.57,Sugarcane
114,10,64,8.44,49.63,1.08,2.12,23.85,41.84,723.99,10.3,13.79,341,244.55,Rice
89,19,107,5.21,16.43,0.51,2.6,17.99,68.4,1776.32,8.61,3.56,1548,91.26,Potato
93,32,116,6.77,58.7,0.79,2.32,14.51,35.28,2172.94,11.79,4.12,1869,121.62,Wheat
99,60,35,6.78,11.21,1.05,0.11,26.89,70.38,550.47,11.61,15.48,1369,324.86,Millet
87,33,46,5.99,15.91,0.83,0.39,22.28,73.52,653.55,5.53,6.17,2265,68.36,Cotton
96,22,86,8.31,25.57,0.51,1.35,22.79,76.96,268.23,10.84,17.23,1197,259.33,Cotton
135,38,26,7.88,35.46,1.34,2.57,36.85,69.83,2284.26,6.61,12.67,2321,75.06,Rice
25,67,105,7.82,20.81,1.19,0.79,26.84,37.36,766,5.38,11.39,832,116.21,Millet
94,52,41,8.4,46.81,0.98,2.65,21.65,32.66,2723.04,7.61,8.5,2433,291.91,Rice
107,19,37,6.33,27.88,1.11,0.42,17.61,72.86,1643.23,6.28,19.22,2404,157.71,Wheat
22,40,102,4.89,11.93,0.74,0.31,22.86,77.89,2874.67,8.07,12.86,1649,193.93,Rice
71,83,34,7.56,53.89,0.69,2.75,35.86,31.96,1272.56,9.18,2.49,1215,284.89,Sugarcane
93,23,56,6.02,57.19,0.41,0.57,38.95,39,2876.29,6.43,8.76,2384,224.69,Rice
144,43,31,5.26,40.93,1.24,1.44,21.32,77.42,2937.35,8.35,3.33,1748,132.8,Rice
84,26,100,6.43,50.33,0.7,1.05,16.27,88.07,564.1,9.01,14.96,28,335.18,Wheat
71,30,70,8.2,16.06,1.1,0.53,37.44,61.23,549.84,8.93,5.75,531,181.95,Millet
95,76,53,5.19,23.44,0.59,1.93,14.33,39.2,1385.83,11.4,1.31,1886,84.61,Potato
108,67,111,7.89,26.26,1.23,2.89,18.92,49.28,1358.9,9.19,19.89,1145,69.65,Wheat
91,88,29,6.17,58.04,0.34,2.01,16.12,76.89,2019.77,6.66,9.97,1222,294.62,Wheat
87,17,118,5.05,35.61,1.01,1.13,26.97,62.59,515.43,4.76,1.66,143,200.91,Millet
157,47,59,7.89,10.37,1.25,2.16,22.26,33.47,2317.72,7.89,9.64,2136,208.62,Rice
134,35,97,8.38,29.01,1.06,0.52,18.61,48.51,829.83,8.61,6.19,2465,137.42,Wheat
76,73,56,5.67,10.39,1.1,1.78,33.04,75.17,621.73,8.45,14.8,547,298.03,Millet
85,39,56,5.71,21.89,0.88,1.46,29.92,49.55,2424.67,8.4,1.15,215,303.16,Rice
109,18,81,6.06,32.74,0.93,1.14,39.87,55.94,424.82,7,3.6,2314,212.98,Millet
69,41,60,7.76,26.17,0.29,2.24,19.36,84.3,2192.46,11.66,7.72,1537,291.78,Wheat
33,20,64,4.54,11.64,0.53,0.44,35.36,89.08,511.21,8.9,8.54,1251,282.45,Millet
35,43,87,5.4,15.82,1.14,1.65,19.08,75.43,2272.17,5.78,10.27,2271,127.32,Sugarcane
61,27,48,7.32,37.54,1.43,2.58,10.27,44.41,2413.51,4.05,7.71,1198,319.33,Wheat
129,28,23,6.12,44.78,0.9,0.68,14.53,44.59,1837.06,8.56,8.58,1359,110.89,Wheat
41,63,78,5.82,30.23,1.14,0.87,25.25,48.26,1185.06,9.97,10.21,2234,236.41,Barley
87,46,56,7.99,46.57,1.09,2.02,34.3,39.63,861.43,4.88,18.71,941,328.45,Rice
38,21,30,8.17,18.17,1.5,2.34,11.72,40.73,2464.96,7.73,11.01,507,127.4,Wheat
85,13,24,8.29,16.1,1.23,0.92,34.96,45.36,499.03,11.78,9.18,2305,208.8,Millet
92,52,109,5.59,51.97,1.02,1.14,31.48,69.59,2928.51,7.95,1.91,1038,272.17,Rice
73,36,106,8.15,26.96,0.35,2.25,11.04,66.75,2381.53,10.83,3.84,1902,301.17,Wheat
131,60,90,7.45,31.61,0.67,0.93,13.19,50.45,2133.06,5.13,15.39,1985,78.3,Wheat
37,14,93,5.12,57.38,0.53,2.03,12.27,41.8,2968.16,7.62,19.21,2005,53.4,Wheat
136,15,10,6.94,31.21,1.31,0.56,30.37,67.44,2128.44,6.83,8.29,349,330.86,Rice
104,86,89,4.61,10.17,0.78,1.29,26.83,37.85,491.1,4.23,19.28,789,206.79,Millet
158,65,118,7.33,56.9,0.9,2.1,20.77,38.77,1103.28,8.17,7.24,1515,261.47,Sugarcane
58,77,91,7.43,10.71,1.45,1.43,12.65,53,1839.19,7.19,19.09,1932,142.67,Wheat
124,53,19,7.66,43.11,1.29,0.16,21.79,64.04,1811.15,8.89,12.58,420,138.69,Rice
87,24,32,5.19,26.14,1.23,1.28,30.47,73.7,228.16,8.37,1.55,2072,239.72,Millet
44,51,27,7.01,33.52,0.38,0.94,12.8,71.22,927.94,7.63,2.49,424,111.76,Wheat
142,20,67,5.22,37.36,0.23,0.39,35.7,52.71,2261.62,4.81,19.62,1343,263.97,Rice
140,82,82,8.29,30.42,0.36,0.13,11.89,69.28,2046.88,7.54,6.8,761,113.89,Wheat
80,20,119,7.2,48.72,1.16,0.23,28.25,42.68,2713.09,11.77,1.27,270,56.47,Rice
119,75,103,4.88,56.54,0.73,2.85,15.67,59.62,2888.57,6.19,2.49,1773,315.86,Sugarcane
70,36,86,5.25,14.32,0.35,2.27,12.75,66.92,2634.67,7.08,11.07,360,250.4,Tomato
117,67,61,7.15,50.01,1.16,2.83,20.65,74.66,1748.78,10.73,5.34,640,283.87,Rice
156,81,104,6.41,16.43,0.45,0.43,30.01,34.78,1720.31,8.16,15.33,2181,234.55,Rice
21,30,55,7.45,14.01,0.97,1.75,13.63,36.07,1234.59,4.02,17.8,905,272.38,Wheat
24,30,116,5.62,57.79,1.16,0.34,24.27,34.43,2716.62,8.32,7.89,1224,100.64,Rice
105,81,22,7.13,34.46,0.99,0.18,22.18,62.79,2525.81,10.98,14.22,1078,62.87,Rice
152,10,105,5.21,17.63,1.49,1.45,22.82,64.2,2381.21,9.52,14.77,2349,301.43,Rice
87,67,26,6.67,38.5,0.76,1.97,38.3,30.66,2379.57,10.06,9.99,1630,262.04,Rice
28,22,76,8.33,23.16,0.61,0.28,20.47,69.4,2576.79,4.31,5.93,1122,241.4,Rice
112,82,70,7.01,33.22,0.46,1.16,39.75,75.8,2772.91,5.43,15.4,2329,152.43,Rice
157,15,74,4.7,41.23,0.85,0.36,26.15,37,2498.91,8.68,1.97,934,322.34,Rice
144,67,62,8.46,53.46,1.31,1.15,35.27,50.24,2482.12,5.22,2.57,2170,92.92,Rice
80,26,14,5.13,10.15,1.43,1.47,20.47,81,2048.88,10.03,3.22,426,270.07,Rice
70,82,41,7.37,20.71,1.46,1.08,12.54,71.23,1482.7,5.82,7.04,496,196.99,Wheat
29,21,98,6.63,14.81,0.89,1.77,12.53,48.28,1742.49,6.54,6.67,385,342.33,Wheat
153,61,54,5.68,14.85,0.99,1.8,27.22,74.53,1698.88,4.33,7.04,2329,190.89,Rice
81,85,65,5.21,57.29,0.96,1.07,37.9,83.24,2507.77,7.41,2.85,1321,112.31,Rice
132,79,14,5.21,56.8,0.81,1.23,12.14,48.56,944.73,6.05,9,348,223.91,Barley
152,82,110,7.93,47.47,0.4,1.38,30.67,71.06,1216.84,4.27,10.18,341,294.84,Sugarcane
141,61,96,7.99,42.15,0.29,1.19,26.9,35.61,1760.09,5.07,17.76,845,253.72,Rice
142,46,85,6.36,52.4,0.77,2.31,29.57,33.52,2957.86,7.14,18.65,1741,92.42,Rice
82,12,43,4.91,12.92,0.44,0.51,16.47,65.18,1570.25,6.74,7.33,870,50.57,Barley
130,17,70,8.04,15.97,1.35,2.59,12.12,59.55,554.05,10.89,19.27,1706,66.61,Wheat
108,19,96,6.45,25.86,1.19,1.06,12.24,78.61,2087.4,6.42,10.03,638,197.71,Wheat
70,56,89,6.26,51.62,1,2.2,17.4,76.82,1925.71,7.32,16.97,35,76.93,Wheat
151,50,71,6.13,33.61,0.26,2.66,16.41,47.2,2570.46,7.27,1.12,2409,52.31,Wheat
123,73,78,5.96,35.18,1.01,2.67,13.79,60.74,2593.67,8.79,2.57,141,196.12,Sugarcane
142,51,72,6.6,21.46,1.01,1.41,17.94,75.35,925.54,11.22,9.07,438,94.34,Wheat
67,52,53,6.92,42.42,0.77,0.84,26.02,46.26,326.97,9.4,8.52,2248,120.89,Millet
51,18,37,6.37,54.39,1.06,1.86,38.49,51.72,2398.05,10.71,9.79,1221,122.88,Rice
139,23,79,8.09,26.48,1.32,0.63,37.67,33.59,2026.67,5.5,6.03,2367,103.55,Rice
118,13,22,5.77,40.96,1.19,2.39,18.15,37.83,595.81,10.72,11.93,726,261.04,Wheat
93,11,52,6.81,26.6,0.82,2.16,11.99,66.61,2959.51,9.6,15.04,78,341.65,Wheat
53,10,39,5.7,49.64,0.54,2.41,39.87,59.81,2792.6,6.36,3.56,1865,56.98,Rice
89,84,35,7.51,33.75,0.82,1.36,24.29,40.12,2224.76,11.16,11.39,2225,100.64,Rice
129,74,90,4.91,26.97,1.43,1.72,39.35,30.44,350.39,9.32,5.5,1533,194.56,Millet
35,55,72,5.25,31,1.27,0.4,26.13,40.14,797.31,7.74,17.84,570,276.78,Millet
78,68,82,7.7,14.56,0.24,2.09,36.59,74.98,1108.8,9.64,18.26,548,77.71,Wheat
38,84,66,5.23,53.31,1.22,1.51,23.42,35.62,356.53,4.05,14.52,1959,290.14,Barley
114,16,73,7,57.9,0.42,1.58,28.66,54.15,2516.68,6.59,4.17,227,220.33,Rice
132,75,89,8.38,33.87,0.94,2.56,26.07,44.33,414.53,10.21,19.09,246,226.9,Millet
60,24,58,6.59,21.07,1.25,2.34,16.6,62.96,775.1,10.87,15.05,822,54.01,Wheat
100,81,61,5.25,43.23,0.93,1.65,32.91,60.69,1092.98,10.4,2.95,1499,70.98,Maize
122,56,72,5.78,32.62,0.73,1.13,11.64,88.98,1129.42,9.85,12.03,907,339.71,Sugarcane
73,49,91,7.79,22.62,0.62,1.39,20.87,76.37,942.29,7.98,12.75,2353,274.68,Barley
114,51,22,5.91,11.92,0.6,1.12,36.1,86.3,2940.08,5.52,12.25,91,287.97,Rice
81,60,102,7.39,54.49,1.29,0.54,25.08,64.68,2890.3,4.89,11.17,1759,95.23,Rice
118,44,116,7.61,49.84,1.27,1.97,12.33,74.27,1936.84,11.39,2.32,2055,54.78,Wheat
112,50,118,6.5,51.45,1.27,2.11,16.23,83.7,550.32,5.69,4.73,499,241.97,Wheat
84,66,97,7.63,31.99,0.57,2.92,13.29,32.46,2178.7,5.96,18.71,2259,275.38,Wheat
87,47,54,5.77,47.66,1.24,1.42,18.33,84.93,2931.22,9.77,15.66,2045,327.9,Wheat
47,81,117,6.56,39.06,0.25,2.99,14.96,42.71,2995.34,10.05,11.75,1099,108.64,Wheat
37,17,55,7.25,28.74,0.47,0.64,31.36,72.3,1926.49,7.27,12.11,31,258.5,Rice
45,83,86,5.17,52.14,0.87,2,29.78,76.4,728.04,4.6,6.68,41,81.46,Millet
123,72,98,5.59,59.94,0.73,2.98,14.05,36.56,2528.71,7.88,7.14,2108,250.32,Sugarcane
74,13,50,7.11,54.96,0.35,1.96,23.35,87.19,1943.73,10.5,3.46,319,248.65,Rice
138,57,55,7.12,48.81,0.25,1.41,18.88,85.59,1465.96,11.06,18.64,2375,168.91,Wheat
143,61,10,6.47,47.38,0.99,1.59,20.12,69.27,619.92,9.2,13.47,1258,231.77,Wheat
153,47,82,7.68,42.51,0.61,2.55,27.28,39.32,871.41,9.48,6.11,910,234.04,Barley
148,14,77,6.43,52.68,0.22,2.82,36.96,63.96,1820.27,4.19,14.54,2348,114.62,Rice
27,79,101,8.03,34.65,0.76,1.42,36.92,50.65,929.83,5.71,17.2,430,246.52,Wheat
70,33,21,7.44,19.09,0.6,2.34,22.39,85.85,1538.06,9.98,14.32,914,238.69,Rice
104,86,97,5.76,48.4,0.95,2.81,21.8,54.4,2203.63,8.24,6.3,922,172.88,Rice
44,26,119,6.08,55.98,1.41,0.92,25.54,71.62,2964.61,8.7,5.14,694,132.13,Rice
102,87,82,7.17,27.07,0.6,1.53,24.22,68.22,322.95,10.48,3.03,1034,261.57,Pulses
112,35,44,8.08,49.15,1.5,2.99,11.85,46.26,2430.96,9.36,8.64,113,169.62,Wheat
136,12,111,5.21,23.69,0.31,1.13,27.36,62.13,558.02,7.36,18.59,2048,256.68,Millet
157,11,108,6.56,57.13,0.31,1.9,27.54,54.6,2841.89,11.79,4.79,1881,226.21,Rice
75,11,42,4.98,44.17,1.13,2.01,23.51,52.48,2355.89,5.93,10.13,2476,109.64,Rice
31,31,67,5.62,38.46,1.17,0.55,22.42,81.84,1313.99,6.72,1.19,333,329.75,Potato
139,80,44,7.24,48.99,0.75,2.44,38.17,38.39,1635.24,9.34,17.03,338,214.36,Rice
90,13,55,4.81,50.66,0.57,1.3,28.02,54.62,2094.77,5.86,12.81,1137,92.47,Rice
36,47,93,7.15,54.62,1.23,1.55,34.49,30.41,1770.86,7.04,7.09,1189,182.71,Rice
141,79,75,8.1,55.06,1.44,1.96,38.62,45.71,2944.13,9.53,3.43,276,133.08,Rice
143,82,53,8.38,12.63,1.49,1.29,34.3,67.3,2996.15,6.7,12.97,2163,68.71,Rice
29,61,35,5.37,16.15,1.02,1.04,38.29,35.25,359.73,4.46,11.19,466,167.84,Millet
50,40,51,7.5,51.3,1.16,1.68,32.78,46.27,2238.08,8.48,19.69,1660,346.56,Rice
79,35,86,8.21,57.3,1.27,1.11,15.1,82.81,2290.99,10.16,9.92,1178,338.58,Wheat
89,45,39,4.87,25.38,1.24,1.36,16.81,71.51,2412.37,9.94,4,610,158.4,Barley
36,35,41,6.16,10.43,1.49,0.41,15.82,34.22,2767.82,8.97,17.1,2123,105.34,Wheat
69,37,45,8.18,26.14,1.25,2.55,19.66,89.54,1861.43,10.12,18,936,108.65,Wheat
56,14,28,5.31,29.14,1.06,1.29,20.65,86.71,912.72,5.59,2.95,1936,338.16,Potato
137,83,31,8.24,48.05,0.69,0.34,34.34,38.5,2080.67,9.87,16.71,1399,139.79,Rice
99,27,74,6.61,12.38,0.98,2.39,20.83,85.31,1104.27,4.4,5.97,2233,152.89,Barley
30,24,66,4.9,20.63,1.34,0.16,31.82,63,1159.08,9.92,11.23,1360,209.23,Potato
153,66,20,6.3,54.7,0.6,1.84,37.11,85.76,1916.28,4.41,12.27,717,111.64,Rice
142,14,35,5.81,17.74,0.24,2.14,13.44,88.08,1009.36,10.17,18.01,32,295.56,Sugarcane
54,46,57,5.63,47.96,0.63,0.65,10.01,71.61,2144.62,11.08,4,378,264.39,Wheat
52,31,28,6.67,28.07,1.45,0.48,36.66,47.48,2588.73,10.63,1.37,778,282.83,Rice
37,61,92,6.43,43.13,1.23,0.43,17.15,85.48,2959.34,6.79,12.34,661,196.03,Wheat
32,24,21,6.43,13.69,0.44,2.98,14.6,64.41,671.51,11.8,12.96,1302,142.58,Wheat
109,26,76,4.85,24.33,0.22,2.29,18.86,50.49,1474.98,8.15,19.34,1624,177.89,Sugarcane
129,60,65,7.71,31.24,1.07,1.01,15.58,57.6,2273.87,7.03,2.9,1493,86.03,Wheat
20,54,27,6.43,52.86,0.95,1.07,33.81,54.37,1816.69,8.66,8.75,1713,241.28,Rice
82,72,14,7.78,38.17,0.31,1.98,29.04,86.12,380.87,6.44,14.51,204,290.42,Millet
53,37,33,7.8,12.26,1.46,1.43,15.02,79.19,1174.53,5.43,11.56,214,208.59,Wheat
122,68,87,5.77,50.09,1,0.89,27.51,31.88,2422.45,5.31,19.13,186,177.87,Rice
29,30,47,4.52,12.73,1.05,0.27,16.24,30.59,1579.9,5.36,2.68,2256,301.01,Wheat
147,51,76,8.14,56.72,1.31,2.37,15.93,34.16,2144.24,5.83,3.78,628,70.25,Wheat
26,78,79,7.54,20.59,0.64,2.68,27.86,66.62,1993.45,11.09,12.67,559,101.45,Rice
75,26,85,4.93,34.4,0.93,0.7,29.94,78.87,2841.37,7.24,12.95,613,192.81,Rice
99,77,61,7.31,13.61,0.95,0.28,20.39,60.9,2602.86,4,9.85,2094,173.5,Rice
31,16,84,4.58,38.09,1.46,0.44,32.9,62.08,1162.64,6.43,15.06,627,317.76,Potato
67,49,48,4.61,34.86,0.37,1.3,35.12,44.43,1593.55,11.97,7.36,1964,95.29,Rice
45,49,68,6.6,30.51,1.19,0.97,37.49,57.56,1533.85,9.89,6.2,623,259.88,Rice
131,52,35,4.88,11.78,0.95,0.31,28.78,45.41,981.06,8.03,4.57,1055,241.16,Potato
141,82,74,8.36,53.95,1.3,1.42,16.6,46.44,1939.03,5.02,12.52,2061,94.47,Wheat
31,60,89,8.08,50.13,1.28,0.69,32.45,53.47,929.51,7.64,16.28,1286,270.02,Millet
61,82,57,7.1,41.65,0.22,0.29,13.24,32.85,647.07,9.12,1.57,732,272.01,Wheat
80,32,62,4.75,38.61,0.53,2.01,15.44,87.3,508.83,11.35,4.05,2427,212.42,Cotton
77,41,18,5.8,44.75,0.44,1.76,34.98,84.86,1002.09,7.94,17.2,978,88.15,Wheat
53,40,14,5.99,17.2,0.8,2.5,37.32,77.78,1525.01,8.38,1.42,593,167.32,Rice
26,26,81,6.42,56.63,1.38,0.98,12,64.11,523.84,8.54,1.84,1354,207.21,Wheat
128,67,70,5.18,24.23,0.21,0.49,19.36,78.78,2092.22,11.61,10.79,2406,219.03,Sugarcane
54,44,30,6.81,42.82,0.83,1.14,28.88,88.45,2636.67,6.71,7.97,1817,226.35,Rice
34,39,106,6.24,40.34,1.35,2.36,38.16,47.02,1395.85,10.88,15.63,1590,260.19,Cotton
44,73,112,8.29,41.83,1.4,0.8,27.12,51.86,2645.1,7.45,13.39,1022,330.11,Rice
78,62,116,8.24,53.95,1.05,0.84,34.63,73.74,622.75,9.93,4.56,1047,104.34,Millet
98,60,72,6.76,24.8,1.28,0.53,37.68,68.57,417.05,7.86,7.42,1497,209.94,Millet
105,46,29,7.08,47.45,0.62,2.96,25.57,79.49,2478.81,8.43,2.65,507,259.1,Rice
153,15,67,5.05,39.92,0.57,2.91,32.21,50.82,2929.35,6.63,2.79,794,182.47,Rice
107,43,54,5.39,13.8,0.26,2.01,29.87,48.63,1153.75,7.32,19.65,169,242.66,Sugarcane
90,65,31,8.1,30.71,0.85,0.72,30.14,65.13,2040.47,8.2,1.74,1410,223.78,Rice
140,34,86,7.3,51.9,0.79,2.32,25.51,38.75,2032.64,8.83,4.45,2419,303.74,Rice
112,22,112,5.26,25.77,0.68,1.79,28.7,32.37,2119.4,6.96,8.54,2283,274.3,Rice
115,72,84,6.78,34.11,0.35,2.27,26.63,44.65,1802.37,10.67,12.24,2009,160.57,Rice
51,75,91,8.24,34.43,0.5,2.6,29.13,39.5,918.01,9.75,19.11,1064,108.3,Barley
72,14,72,5.88,40.9,0.46,1.02,25.16,30.4,426.32,7.61,8.39,733,58.56,Millet
78,84,39,5.24,54.2,1.43,2.75,16.67,76.68,238.15,9.88,4.52,1501,271.9,Potato
88,20,72,8.27,18.68,1.46,2.71,30.81,62.59,704.85,4.05,10.3,1716,278.87,Millet
151,87,106,6.35,35.23,0.2,1.69,21.52,70.14,535.95,8.75,15.66,1561,308.87,Sugarcane
105,53,53,6.17,31.21,0.42,2.09,13.83,39.78,307.02,8.2,5.93,1529,134.48,Wheat
